-87.672892,42.019063,Howard
-87.675022,42.020561
-87.676186,42.021152
-87.677750,42.021721
-87.679574,42.021876
-87.688577,42.021926
-87.692815,42.022348
-87.697358,42.022376
-87.702046,42.022751
-87.717997,42.022794
-87.720915,42.022618
-87.741143,42.022481
-87.743232,42.022855
-87.746236,42.024565
-87.747288,42.026279,Oakton-Skokie
-87.750175,42.034793
-87.751939,42.039002,Dempster-Skokie
